ID	ddm1_f2_1	ddm1_f3_1	ddm1_f4_1	ddm1_f4_2	ddm1_f5_1	h1_f4_1	h1ddm1_f10_1	h1ddm1_f11_1	h1ddm1_f11_2	h1ddm1_f2_1	h1ddm1_f2_2	h1ddm1_f3_1	h1ddm1_f3_2	h1ddm1_f3_3	h1ddm1_f4_1	h1ddm1_f4_2	h1ddm1_f5_1	h1ddm1_f5_2	h1ddm1_f6_1	h1ddm1_f6_2	h1ddm1_f7_1	h1ddm1_f7_2	h1ddm1_f8_1	h1ddm1_f8_2	h1ddm1_f9_1	h1ddm1_f9_2	h1ddm1cmt2_f2_1	h1ddm1cmt2_f3_1	h1ddm1cmt2_f3_2	h1ddm1cmt2_f4_1	h1ddm1cmt2_f4_2	h1ddm1cmt2_f4_3	h1ddm1cmt2_f5_1	h1ddm1cmt2_f5_2	h1ddm1cmt2_f5_3	h1ddm1cmt2_f6_1	h1ddm1cmt2_f6_2	h1ddm1cmt2_f7_1	h1ddm1cmt2_f7_2	h1ddm1cmt3_f3_1	h1ddm1cmt3_f4_1	h1ddm1cmt3_f4_2	h1ddm1cmt3_f4_3	h1ddm1cmt3_f5_1	h1ddm1cmt3_f5_2	h1ddm1cmt3_f6_1	h1ddm1cmt3_f6_2	h1ddm1cmt3_f7_1	h1ddm1cmt3_f7_2	h1ddm1drm2_f2_1	h1ddm1drm2_f3_1	h1ddm1drm2_f3_2	h1ddm1drm2_f4_1	h1ddm1drm2_f4_2	h1ddm1drm2_f5_1	h1ddm1drm2_f5_2	h1ddm1drm2_f6_1	h1ddm1drm2_f6_2	h1ddm1drm2_f7_1	h1ddm1drm2_f7_2	wt_f3_1	wt_f4_1	met1_f3_1
AT3TE67295	0.203125	0.267955801	0.339119016	0.133210332	0.134347275	0.944656489	0.426363246	0.370772947	0.396911898	0.568917988	0.550525465	0.462123833	0.466014138	0.46130761	0.472614841	0.439321075	0.38579795	0.379322389	0.489328063	0.396103896	0.432779297	0.416746872	0.426202322	0.394566099	0.438895782	0.423752439	0.637211855	0.503861881	0.523713421	0.415145631	0.504874947	0.464182344	0.347151317	0.392780749	0.472562179	0.394160584	0.475694444	0.476470588	0.458168903	0.494208494	0.423655914	0.359945873	0.441042345	0.39652568	0.459305994	0.417840376	0.382932166	0.401855288	0.386381631	0.568984426	0.513238289	0.466759003	0.395289996	0.35691753	0.310412574	0.313244048	0.244044468	0.280227596	0.279381137	0.287683284	0.812408759	0.815062762	0.020853081
AT3TE67325	0.461309524	0.254135338	0.405786476	0.197921374	0.190673575	0.908396947	0.291154579	0.253156696	0.271008403	0.641959799	0.688205418	0.543381143	0.560912052	0.474500447	0.449930459	0.423340961	0.312769784	0.285875706	0.41039823	0.348859316	0.330963471	0.273356401	0.231184056	0.238543788	0.248424175	0.25863061	0.691611346	0.440812283	0.610506389	0.339828897	0.482661404	0.430428503	0.350719913	0.426535721	0.435465769	0.33402814	0.28358209	0.268833087	0.287160362	0.39	0.422924901	0.407142857	0.334908845	0.28024819	0.346911958	0.229390681	0.250411862	0.352496218	0.375527426	0.675075075	0.497530864	0.564569536	0.406695157	0.41498829	0.314720812	0.319600499	0.183944374	0.312039312	0.169797688	0.212689257	0.859484778	0.839009288	0.011213048
AT3TE67445	0.210830705	0.179717587	0.218997742	0.104030895	0.1455559	0.933347714	0.524491534	0.491264264	0.512594458	0.624374614	0.613273158	0.556907979	0.556160406	0.531634917	0.519393939	0.449098474	0.363661568	0.424011503	0.319652552	0.430518943	0.290434999	0.481254506	0.506067476	0.502553963	0.527598323	0.519147683	0.662041467	0.572357959	0.590668901	0.552335397	0.537502012	0.514655849	0.531060044	0.341223545	0.54436348	0.505006676	0.400219298	0.521504409	0.484033613	0.599929254	0.392185239	0.36884092	0.370752791	0.26847521	0.289605197	0.27644317	0.217852257	0.251807926	0.291521487	0.569341014	0.445357143	0.477328937	0.34597332	0.313476693	0.240162037	0.289124045	0.265020416	0.262139181	0.229834373	0.216304577	0.824449339	0.816171389	0.003471553
AT3TE67540	0.179411765	0.235555556	0.198110158	0.106860158	0.128691983	0.942965779	0.149403974	0.167528124	0.167938931	0.597305818	0.563505087	0.438432836	0.425941423	0.309256662	0.28399747	0.243356112	0.330480266	0.194143857	0.210392902	0.22614332	0.154796939	0.192366412	0.133393829	0.163157895	0.165948276	0.17832592	0.664329535	0.416909621	0.292568754	0.281481481	0.251152891	0.287712895	0.300892133	0.315365239	0.239489489	0.192427064	0.193548387	0.126684636	0.134477825	0.51391863	0.382271468	0.251748252	0.281957187	0.393341554	0.27798278	0.223360656	0.194444444	0.148201439	0.188321168	0.687799043	0.497017893	0.521091811	0.321359223	0.307118644	0.244292237	0.226071638	0.171790235	0.195993503	0.104898829	0.172014729	0.837902265	0.845454545	0.003766478
AT3TE67635	0.015873016	0.015873016	0.051931959	0.010821446	0.018978102	0.943594646	0.038134827	0.054711925	0.06835443	0.347470082	0.375110327	0.187566532	0.190825688	0.191979522	0.226861167	0.147552448	0.126321353	0.092493298	0.074015748	0.119298246	0.102341299	0.07605985	0.034551939	0.052371027	0.017059301	0.048067554	0.397286822	0.19939577	0.314516129	0.214868106	0.208289885	0.201657459	0.186465721	0.12505002	0.157502864	0.145242915	0.112759644	0.112982456	0.151769646	0.190625	0.10782241	0.099159664	0.112118321	0.076256499	0.044350581	0.044987147	0.043870968	0.021369863	0.027972028	0.347862767	0.255775578	0.26459144	0.128283601	0.112953832	0.10944206	0.060645724	0.07032967	0.080747981	0.060408163	0.073237242	0.68556701	0.682451253	0.026666667
AT3TE68090	0.178423237	0.299829642	0.197168595	0.094030809	0.099373321	0.919920582	0.103498871	0.10877428	0.120284698	0.364582028	0.50074491	0.243867803	0.226138614	0.223128769	0.210684274	0.185766919	0.170669899	0.135520301	0.117122142	0.152941176	0.097799155	0.13681028	0.129036768	0.110135025	0.113039041	0.094718714	0.479352227	0.232495812	0.274422488	0.214807753	0.29964924	0.287654694	0.179837518	0.287259908	0.249500333	0.124962361	0.12033195	0.155187835	0.137749737	0.228194726	0.185840708	0.188487585	0.17803242	0.152149945	0.168781726	0.189376443	0.141423358	0.138316451	0.147862649	0.573150981	0.321684588	0.413381123	0.295529257	0.288046827	0.275418275	0.24135876	0.251730959	0.247801345	0.118348843	0.252427184	0.841068023	0.819496855	0.005524862
AT3TE68730	0.077922078	0.070247934	0.166002351	0.048	0.047191011	0.931210191	0.247713614	0.245791246	0.234899329	0.3536	0.339339339	0.233777778	0.239600666	0.252606255	0.190283401	0.196299639	0.196122297	0.140817651	0.144654088	0.1444	0.166229508	0.208955224	0.225691057	0.24391172	0.253443526	0.234844869	0.451557093	0.244210526	0.304147465	0.126286891	0.155185466	0.270448549	0.133998265	0.204404291	0.159317212	0.152469578	0.134259259	0.16550349	0.151372549	0.245	0.232323232	0.163771712	0.185929648	0.17699115	0.224734043	0.15049505	0.170498084	0.194508009	0.217987805	0.391249474	0.299043062	0.206266319	0.245620574	0.223042836	0.240121581	0.215545395	0.150738916	0.150262085	0.173088685	0.161325967	0.736986301	0.725743855	0.021141649
AT3TE69130	0.083333333	0.069306931	0.068647235	0.024935512	0.064347826	0.951456311	0.546247818	0.518793274	0.506302521	0.673056058	0.677262931	0.573649755	0.58302583	0.501612903	0.567877629	0.538798498	0.492957746	0.475843209	0.459459459	0.540483701	0.523770153	0.560386473	0.478107032	0.504082744	0.479880775	0.549567532	0.707231041	0.500816993	0.515103339	0.537462537	0.542695473	0.529683886	0.437164339	0.450891297	0.518139535	0.507295174	0.454545455	0.525581395	0.438066465	0.573099415	0.605734767	0.516819572	0.434334764	0.395061728	0.427826087	0.462829736	0.403693931	0.473298429	0.515205725	0.691402252	0.472222222	0.45480226	0.395792564	0.358490566	0.384	0.309033281	0.337539432	0.383447229	0.370786517	0.298101266	0.800761421	0.771794872	0.0078125
AT3TE69350	0.176589986	0.197290432	0.304016373	0.140066778	0.148776638	0.945002644	0.395645247	0.324829502	0.336188437	0.534004313	0.559254705	0.398890408	0.401161492	0.372970859	0.357470386	0.297146254	0.319919907	0.251531595	0.406058841	0.298032132	0.300748569	0.285899654	0.351863164	0.383503317	0.405998334	0.391356256	0.609805924	0.481404175	0.353499598	0.37381506	0.307669674	0.353100705	0.418894831	0.2910516	0.357974389	0.270232372	0.23197903	0.294393677	0.300165153	0.500998004	0.559672555	0.400660066	0.44346049	0.34768841	0.357273059	0.380883066	0.384054195	0.384866275	0.395461912	0.530115975	0.391304348	0.320085929	0.276350288	0.25287729	0.209876543	0.213659985	0.187740446	0.187620603	0.191135734	0.186343852	0.848759669	0.83556867	0.01208981
AT3TE70590	0.266817269	0.216804979	0.373617276	0.156884695	0.21151198	0.924779761	0.528584715	0.541282466	0.564128257	0.638856223	0.635419968	0.579116037	0.601371386	0.560538501	0.567645922	0.538461538	0.539899106	0.505804887	0.551745254	0.525927183	0.522502833	0.519377163	0.531453907	0.532474097	0.542042408	0.551072125	0.681899496	0.589956916	0.619155844	0.588224799	0.572179204	0.551841746	0.583973007	0.397243457	0.56597898	0.529435814	0.538573508	0.560514571	0.539753186	0.635964912	0.623022633	0.570209974	0.602889972	0.545935228	0.488743646	0.565390353	0.530325085	0.560259857	0.548307184	0.592835964	0.471473851	0.487896494	0.357462687	0.353796962	0.30620155	0.309849232	0.301357466	0.307940905	0.290591398	0.291226698	0.800548492	0.792755498	0.014842841
AT3TE70635	0.263095939	0.266595289	0.233881561	0.117647059	0.150426583	0.929804373	0.531932862	0.54775012	0.500267809	0.636847826	0.647857143	0.554865167	0.576962989	0.544814341	0.560780834	0.443019715	0.312823037	0.432371954	0.320371936	0.397169687	0.282136005	0.485502776	0.517334016	0.550448942	0.543540474	0.542934783	0.677319268	0.57785179	0.649148779	0.56831791	0.569312014	0.574172353	0.571227279	0.294073952	0.577445276	0.488910013	0.362132353	0.492217226	0.459085779	0.582818294	0.291119691	0.270670148	0.287455054	0.225115498	0.217948718	0.246976448	0.199643494	0.190659714	0.218396711	0.566198596	0.366538953	0.405209841	0.289180672	0.235546522	0.206375839	0.23596228	0.18146946	0.193394425	0.16095646	0.1962389	0.829619921	0.832756632	0.004603399
AT3TE71565	0.688596491	0.5375	0.780127045	0.364356436	0.413872832	0.932478055	0.686057601	0.695484457	0.709966405	0.822118959	0.801178581	0.771028037	0.73489011	0.74391657	0.696801968	0.720677533	0.660508542	0.663556247	0.695427092	0.668879908	0.653263564	0.632124352	0.681828785	0.737164527	0.730958696	0.683680805	0.837854501	0.763310185	0.769959405	0.717601547	0.711864407	0.695509822	0.737190083	0.609174643	0.729744728	0.637215529	0.654135338	0.657543391	0.666136725	0.754166667	0.735159817	0.714539007	0.735478105	0.606514085	0.51782364	0.644793153	0.609418283	0.59077381	0.612223393	0.848333333	0.750348675	0.714563107	0.643337484	0.604473818	0.549668874	0.540130152	0.523773585	0.525886669	0.444093244	0.449206349	0.882446386	0.874285714	0.007067138
AT3TE72850	0.06	0.045296167	0.048384415	0.017603634	0.018421053	0.928421053	0.076544794	0.062793572	0.059681698	0.351146901	0.394982309	0.175905928	0.186639118	0.23199469	0.15163254	0.163608563	0.176260421	0.10295003	0.129065041	0.107975813	0.090691489	0.130781499	0.149053628	0.179382644	0.07012059	0.074931346	0.463362069	0.264492754	0.264141152	0.144981413	0.175786788	0.179513185	0.165252799	0.194317935	0.159219635	0.0912527	0.12109375	0.097709924	0.086354647	0.266323024	0.265550239	0.232	0.225254147	0.168241966	0.148546825	0.224576271	0.141538462	0.093245666	0.104010025	0.377881724	0.278991597	0.170960187	0.222313372	0.197649573	0.17264574	0.159722222	0.091633466	0.155326138	0.093642612	0.044532628	0.821096174	0.781796966	0.008279669
AT3TE76225	0.097359736	0.104417671	0.138239951	0.059557572	0.050527903	0.919655667	0.032900287	0.033936146	0.037542662	0.519715988	0.498483639	0.164009566	0.166301969	0.34477661	0.158955566	0.19768533	0.119723183	0.110918544	0.136225266	0.093551539	0.119816779	0.097585513	0.037747921	0.040811456	0.045385202	0.033680343	0.573399363	0.319518342	0.401897019	0.355076574	0.306040052	0.242663043	0.185743312	0.218209803	0.243705036	0.179368299	0.157712305	0.169404892	0.170272813	0.224924012	0.20935412	0.25	0.232883317	0.201348748	0.153409091	0.166448231	0.16481775	0.119311876	0.16004415	0.486093144	0.326693227	0.337958375	0.204327268	0.193811533	0.235662148	0.185899201	0.141897233	0.160679134	0.143631436	0.173283512	0.785714286	0.757127772	0.023094688
AT3TE82555	0.177419355	0.151133501	0.127752676	0.069917997	0.070440252	0.944328462	0.226041363	0.213606437	0.196078431	0.484494063	0.47421663	0.356055241	0.373899534	0.38878372	0.306345733	0.339783722	0.27205101	0.212166729	0.330414013	0.246187845	0.25633232	0.321997875	0.181271021	0.280844513	0.177449168	0.250123579	0.579937304	0.370960187	0.39845125	0.261605035	0.336382346	0.351361718	0.35105364	0.318653263	0.357685811	0.18583043	0.186732187	0.347398844	0.177434031	0.354523227	0.340707965	0.389212828	0.38324685	0.318851252	0.340113914	0.204954955	0.307519641	0.271944923	0.292792793	0.563627499	0.415701416	0.398954704	0.297154203	0.247791334	0.20754717	0.29694501	0.191040843	0.238858483	0.251131222	0.209942896	0.842231076	0.820491803	0.025531915
AT3TE86800	0.313559322	0.283950617	0.304933241	0.130208333	0.125	0.869986169	0.420894526	0.507071547	0.534188034	0.543981481	0.626211117	0.471486304	0.496394231	0.518852894	0.49790795	0.505442177	0.46530894	0.403846154	0.430335097	0.428276574	0.437044745	0.390934844	0.42556996	0.513336962	0.485004284	0.489288182	0.630121816	0.527089073	0.547104581	0.529163145	0.535900104	0.545454545	0.571428571	0.445075125	0.540669856	0.477876106	0.513043478	0.526954178	0.521126761	0.614849188	0.560606061	0.541916168	0.544141252	0.5728	0.56779661	0.486046512	0.537209302	0.512291052	0.513416816	0.608297154	0.54950495	0.533557047	0.478610758	0.405555556	0.450413223	0.364013267	0.375722543	0.404662781	0.403479702	0.310619469	0.691003911	0.698275862	0.027820711
AT3TE89830	0.137658228	0.091922006	0.138858057	0.045582442	0.070175439	0.939982348	0.48952381	0.489234846	0.544086022	0.637563884	0.582574257	0.554727527	0.547328565	0.502656042	0.55658284	0.480176211	0.516170763	0.470053836	0.505408654	0.467008798	0.510238273	0.468407311	0.507281979	0.461391071	0.495735608	0.480489348	0.675308642	0.610888252	0.610940553	0.570500325	0.576826196	0.559457794	0.5857998	0.429241506	0.58295335	0.538694992	0.555294118	0.558169935	0.54562246	0.496303142	0.437818182	0.435124509	0.453856749	0.385892116	0.389924086	0.41627907	0.403614458	0.434889435	0.417133707	0.613639994	0.479149632	0.483022071	0.389293722	0.362763321	0.32735426	0.330277703	0.33187582	0.292775665	0.300766757	0.292966815	0.826951042	0.804030227	0.005711319
AT3TE90030	0.327586207	0.165048544	0.189504731	0.063464837	0.093309859	0.917662683	0.622427035	0.518151815	0.52581262	0.708221024	0.714214214	0.651563753	0.651515152	0.463539011	0.549209139	0.574517826	0.618274435	0.502283105	0.665123457	0.570846075	0.469387755	0.616326531	0.142136249	0.424670005	0.452229299	0.51979638	0.743002545	0.638078902	0.720472441	0.68123138	0.444604317	0.429898649	0.648363252	0.366769021	0.693703308	0.33916849	0.507246377	0.169784173	0.125665602	0.673076923	0.10543131	0.116455696	0.139931741	0.048492792	0.043117745	0.035714286	0.036827195	0.018218623	0.01682243	0.590366972	0.443064182	0.444444444	0.1921875	0.255417957	0.071428571	0.194690265	0.084507042	0.142160279	0.110735989	0.06475801	0.809226933	0.818897638	0.002932551
AT3TE90530	0.11738149	0.158783784	0.106572362	0.048637317	0.076604555	0.692160612	0.045078997	0.047040169	0.038014784	0.473622705	0.441225362	0.279825676	0.289719626	0.319581152	0.276757188	0.235028815	0.146707459	0.101953819	0.197966102	0.186690939	0.075856605	0.128816794	0.063763862	0.06119403	0.060796646	0.046624575	0.521119593	0.389728097	0.360344209	0.226982337	0.233536585	0.407920031	0.293637455	0.33638145	0.253260412	0.202551834	0.168367347	0.196418579	0.220720721	0.28650904	0.309148265	0.310913706	0.275314117	0.255563532	0.336818521	0.295482295	0.328200192	0.201207243	0.117512835	0.509281503	0.404280618	0.411580595	0.323415529	0.28203062	0.269366197	0.261532738	0.242905789	0.245831971	0.262983791	0.192116698	0.719434629	0.66944655	0.001727116
AT3TE91200	0.08	0.120418848	0.088014518	0.041643531	0.033576642	0.913370998	0.048505634	0.040833333	0.031222123	0.474060823	0.471368294	0.241746699	0.222420724	0.318965517	0.234654235	0.288635775	0.127468815	0.113760218	0.191263282	0.177761913	0.133164983	0.122234513	0.064762876	0.062289562	0.050365556	0.064710958	0.519317612	0.302112395	0.31514689	0.263959391	0.224549036	0.227373887	0.170929507	0.184890069	0.160152931	0.11876947	0.051912568	0.127398721	0.133960573	0.289044289	0.175324675	0.189922481	0.231858407	0.223709369	0.307053942	0.08040201	0.132564841	0.092446449	0.085106383	0.480177609	0.38028169	0.262820513	0.166634999	0.182887267	0.176470588	0.125261689	0.128301887	0.154920213	0.117758186	0.158009331	0.828488372	0.816753927	0.010752688
AT3TE92525	0.154968728	0.117419355	0.141791084	0.062650602	0.071238349	0.941020191	0.50458203	0.485275491	0.507628294	0.646664374	0.56828081	0.584710744	0.599561404	0.480156512	0.561552028	0.533678756	0.547694251	0.458022109	0.515225335	0.506414702	0.542164248	0.503835091	0.516914049	0.499258435	0.511510982	0.509753185	0.743968209	0.613891726	0.635683453	0.58602319	0.575757576	0.586538462	0.594918731	0.440998487	0.602673147	0.542478853	0.514619883	0.557285429	0.54457225	0.470588235	0.446337308	0.426724138	0.449911504	0.377014716	0.363120567	0.408308004	0.365750529	0.415961306	0.417302799	0.641509434	0.456888889	0.474153298	0.406843594	0.378874511	0.353971963	0.326356589	0.319378507	0.315924878	0.308884047	0.305084746	0.850324374	0.832917706	0.002754821
AT3TE94220	0.246527778	0.233009709	0.237171203	0.10344179	0.093063584	0.81861013	0.057561673	0.033936192	0.036461447	0.437764872	0.500149865	0.283142078	0.284624189	0.336406844	0.177086241	0.140880715	0.111247565	0.0853086	0.104203152	0.151835807	0.07944008	0.097996621	0.125909231	0.138532299	0.084589762	0.074869276	0.517202901	0.31407146	0.342494481	0.215692712	0.165934132	0.243387943	0.194777088	0.166703253	0.219869899	0.119657192	0.099310345	0.093845216	0.147478215	0.330743618	0.254705144	0.194594595	0.266493759	0.174242424	0.102858919	0.104199894	0.144941634	0.095890411	0.119346256	0.530300384	0.307058217	0.281577326	0.172741785	0.161073046	0.114299153	0.120298314	0.092781779	0.129595499	0.055844389	0.12171145	0.818932656	0.810727497	0.002728732
AT3TE94580	0.09375	0.184210526	0.165808887	0.08974359	0.012195122	0.133663366	0.091470766	0.08992189	0.07641196	0.013274336	0.013972056	0.291191506	0.285021225	0.056862745	0.233188195	0.20981153	0.126228501	0.137639369	0.201095462	0.14638448	0.086457074	0.211879433	0.116621984	0.136499148	0.121292024	0.123176207	0.385343968	0.185457892	0.222505308	0.201931519	0.140495868	0.212867355	0.155637255	0.295738046	0.226784881	0.119745223	0.076655052	0.08148631	0.142229544	0.135135135	0.08	0.023076923	0.091145833	0.136612022	0.142076503	0.142857143	0.072992701	0.122977346	0.129213483	0.429430634	0.11409396	0.075268817	0.299868479	0.256003625	0.308467742	0.254101809	0.165487977	0.227597145	0.189497717	0.202148826	0.637519873	0.698641766	0.004132231
AT4TE03295	0.077702703	0.107142857	0.203279064	0.127375449	0.084795322	0.885204082	0.25004583	0.226086957	0.183252427	0.3990658	0.493313953	0.373355657	0.339143065	0.345353269	0.218087855	0.29482212	0.262306994	0.239049394	0.271317829	0.285795293	0.321376916	0.282167043	0.154426448	0.194828937	0.239275148	0.256581034	0.535453943	0.368328446	0.380880121	0.35915493	0.251719745	0.325883576	0.363497401	0.249381306	0.381270903	0.289087428	0.360406091	0.311688312	0.284891165	0.3290938	0.343065693	0.367346939	0.418835779	0.37080689	0.38904364	0.30653951	0.38705036	0.299945265	0.392070485	0.496625767	0.351079137	0.351648352	0.230199285	0.189117802	0.216738197	0.199902487	0.159192825	0.161185734	0.065520066	0.163337772	0.796241345	0.772475028	0.016992353
AT4TE04415	0.102409639	0.076576577	0.117495733	0.034399517	0.045033113	0.891794409	0.24183147	0.3518059	0.401179941	0.486392875	0.616197183	0.386187845	0.408244681	0.507270883	0.341843972	0.456370656	0.430374042	0.330923248	0.345689655	0.351608667	0.415142765	0.31588785	0.354639175	0.397933737	0.358435208	0.385599415	0.406856404	0.287835523	0.352072686	0.278818853	0.346889952	0.296902396	0.365271532	0.175314639	0.30089717	0.302515296	0.279411765	0.261592301	0.257703081	0.40201005	0.210361068	0.261133603	0.292397661	0.180084746	0.196897375	0.188562597	0.24025974	0.136627907	0.192740926	0.308040039	0.249291785	0.232057416	0.151277014	0.174036281	0.08490566	0.175668589	0.188644689	0.15720524	0.125980392	0.200720535	0.737623762	0.743482795	0.001877934
AT4TE05190	0.078212291	0.12	0.342668749	0.173076923	0.099526066	0.93566879	0.153112514	0.148855619	0.16080402	0.549494949	0.50867052	0.441478439	0.436	0.526455026	0.464586847	0.46984127	0.410459588	0.341983318	0.421542553	0.39102147	0.404	0.344978166	0.425767918	0.531499556	0.169712794	0.292624521	0.562753036	0.454054054	0.36770692	0.295292439	0.419969512	0.324615385	0.391213389	0.30162086	0.401526718	0.298187809	0.154929577	0.308617234	0.283806344	0.25	0.271428571	0.298850575	0.244897959	0.20923913	0.203252033	0.235294118	0.180428135	0.208041958	0.21192053	0.534846029	0.276485788	0.352	0.203139428	0.281373844	0.078534031	0.163291139	0.168627451	0.107623318	0.147028154	0.118088097	0.832116788	0.842639594	0.000943841
AT4TE07395	0.117021277	0.104265403	0.122886772	0.063148789	0.056029233	0.933164129	0.477196885	0.440142412	0.477629988	0.525156554	0.520172136	0.491097588	0.504927976	0.409700428	0.456102784	0.435014093	0.443261038	0.386886887	0.474562135	0.442406015	0.348345588	0.435239207	0.165721232	0.34630137	0.374853573	0.389160953	0.568445476	0.525044196	0.516283525	0.455987718	0.388990347	0.388193202	0.447161098	0.291800357	0.474285714	0.289823009	0.44278607	0.251924423	0.183105716	0.543650794	0.153179191	0.183076923	0.164767748	0.124635569	0.163769442	0.1003861	0.112627986	0.129314786	0.101960784	0.503003823	0.323076923	0.399022801	0.210131332	0.213276836	0.161228407	0.18217222	0.133287765	0.131826742	0.117117117	0.121762529	0.799664711	0.788385044	0.001534919
AT4TE07410	0.195698925	0.13836478	0.163236105	0.071196241	0.06455542	0.955214331	0.490497438	0.397389662	0.456022945	0.539421004	0.544900722	0.517166213	0.501718213	0.39970748	0.447996762	0.454808959	0.494186047	0.401394014	0.526504298	0.441134752	0.307078233	0.46468782	0.170609052	0.294093264	0.280551302	0.359534207	0.597496389	0.52114481	0.503985507	0.502371712	0.323560654	0.338534107	0.485432218	0.265492196	0.491712707	0.2752	0.447129909	0.201975851	0.155574396	0.562642369	0.147959184	0.145310436	0.159730034	0.123960695	0.127487104	0.0893796	0.110132159	0.083655084	0.092093023	0.481556003	0.376811594	0.392996109	0.164933921	0.149874507	0.110544218	0.135822337	0.115085537	0.100575583	0.085574572	0.071451356	0.833222148	0.820095044	0.002912056
AT4TE07420	0.142857143	0.108045977	0.110624496	0.034047919	0.094405594	0.923076923	0.108925498	0.096291477	0.090909091	0.573052491	0.586357674	0.510010537	0.492588369	0.437869822	0.41470311	0.431596091	0.311984607	0.300208478	0.357920193	0.356229448	0.272443674	0.363970588	0.212874659	0.313356835	0.125269978	0.21671258	0.606237817	0.501683502	0.525694444	0.390708302	0.440145103	0.36137931	0.41895895	0.303682573	0.463756178	0.325932504	0.33974359	0.310171198	0.220611916	0.427947598	0.17032967	0.200581395	0.184005202	0.189224704	0.189944134	0.177631579	0.2	0.212835093	0.163833076	0.56635597	0.377171216	0.436619718	0.211355432	0.267692308	0.180522565	0.169175196	0.179462572	0.178526841	0.127819549	0.141046832	0.835599506	0.768929504	0.004060914
AT4TE08245	0.182983683	0.215189873	0.260947314	0.104202773	0.172050562	0.948457964	0.51687305	0.505308077	0.552375501	0.596983936	0.579385172	0.521276596	0.55335689	0.52329606	0.539489672	0.520147874	0.520970854	0.492010494	0.544685352	0.505326807	0.511990408	0.489096573	0.492510664	0.496748305	0.520249777	0.507319536	0.618819299	0.55764304	0.566719305	0.533838145	0.546705096	0.531441544	0.529986884	0.366622455	0.516818837	0.514345487	0.432967033	0.495822454	0.501251992	0.589574156	0.568588469	0.503546099	0.56018064	0.463677639	0.458451369	0.520276954	0.488385598	0.515202298	0.55584989	0.552605943	0.445936396	0.433518006	0.325498426	0.329090427	0.336477987	0.324707639	0.317081487	0.302025373	0.320390103	0.295136948	0.793737769	0.776400171	0.015350877
AT4TE08390	0.241721854	0.237536657	0.334975804	0.146710526	0.191956124	0.96012931	0.572580645	0.565776124	0.663430421	0.690524486	0.695776958	0.631951466	0.665694849	0.631791648	0.63345521	0.596584845	0.585486212	0.570284698	0.577445652	0.595309168	0.604302728	0.575313808	0.564639549	0.584082734	0.598396052	0.570107108	0.712121212	0.662480377	0.652517986	0.58445678	0.632478632	0.576822917	0.618108472	0.478076807	0.608801956	0.567343173	0.585987261	0.593037215	0.56634016	0.738372093	0.655102041	0.559485531	0.684534271	0.578294574	0.504702194	0.6175	0.452879581	0.540596095	0.468220339	0.636867089	0.562899787	0.653562654	0.429347826	0.432215743	0.395770393	0.419525066	0.43598234	0.392904953	0.33894081	0.371633752	0.820426487	0.835365854	0.006589786
AT4TE08435	0.137412237	0.125706215	0.104379006	0.050667714	0.052352551	0.92167382	0.151354798	0.163334682	0.18013308	0.48683565	0.456870719	0.390668213	0.405780989	0.369138118	0.331656093	0.333856023	0.244788071	0.267805721	0.297109827	0.287416158	0.289621318	0.240756421	0.238314734	0.234982852	0.178300978	0.193619746	0.542809444	0.417825176	0.419527342	0.288443171	0.358635864	0.359593393	0.360207769	0.307734375	0.384770889	0.285380663	0.331560284	0.263805358	0.243501444	0.380756014	0.248490078	0.271295634	0.309160305	0.182075091	0.193126023	0.171970966	0.159232072	0.169363538	0.16090535	0.492840598	0.342342342	0.36963434	0.269836305	0.276479259	0.202046036	0.203353894	0.196163366	0.144019528	0.154871469	0.139630054	0.802791696	0.802636535	0.003419638
AT4TE08445	0.302088913	0.24829932	0.225595464	0.116595282	0.085726814	0.935154082	0.064690577	0.06279557	0.091109978	0.544931884	0.533212492	0.447530008	0.457476636	0.445009949	0.380428026	0.321912311	0.182999198	0.15565058	0.27726694	0.204096791	0.174633086	0.173156956	0.084926961	0.113839526	0.101036269	0.103135275	0.574248674	0.466157296	0.469450165	0.324531573	0.372393464	0.355542059	0.269177873	0.302579768	0.29192834	0.192974453	0.170823529	0.184034026	0.194950213	0.55280236	0.472663823	0.350303732	0.478188144	0.294117647	0.336380003	0.30308975	0.141583055	0.18473001	0.252090301	0.538807898	0.417014372	0.407060711	0.329022588	0.250846998	0.191011236	0.186868996	0.193925912	0.138659924	0.077047513	0.110515805	0.853505238	0.851073691	0.003833301
AT4TE08455	0.042553191	0	0.045328017	0.016985138	0.016528926	0.944990177	0.215817694	0.179634966	0.202702703	0.439795444	0.430342815	0.305940594	0.293759513	0.303308824	0.213333333	0.279545455	0.302922941	0.224904701	0.222222222	0.202574147	0.177679067	0.195652174	0.251676352	0.242751563	0.202575107	0.285130719	0.497822932	0.260385005	0.314831665	0.322306238	0.278397566	0.27140255	0.275213675	0.125048544	0.281976744	0.184883721	0.352564103	0.202631579	0.198347107	0.301282051	0.390243902	0.267857143	0.345125108	0.336898396	0.284444444	0.328125	0.271676301	0.206969377	0.263948498	0.292884371	0.260606061	0.22260274	0.122417355	0.141610087	0.112903226	0.099257885	0.085496183	0.080760095	0.090208173	0.087026591	0.79887218	0.853773585	0.010869565
